mode,start_station_id,start_station_name,year,month,trips,start_trips,end_trips,touchpoints,station_lat,station_lng,crashes_within_100m,crashes_within_100m_per_100k_trips,risk_proxy_available,data_quality
nyc,4890.11,Menahan St & Wyckoff Ave,2020,6,643,322,321,643,40.70113,-73.91422,1,155.52099533437013,1,year_month
nyc,4895.03,Front St & Jay St,2020,6,3506,1730,1776,3506,40.702461,-73.986842,0,0.0,1,year_month
nyc,4895.09,Jay St & York St,2020,6,3925,1871,2054,3925,40.701403006639275,-73.98672696353891,1,25.477707006369425,1,year_month
nyc,4898.02,Irving Ave & DeKalb Ave,2020,6,1468,769,699,1468,40.7027,-73.92095,0,0.0,1,year_month
nyc,4903.08,Old Fulton St,2020,6,10281,4971,5310,10281,40.70277194582531,-73.99383600202802,1,9.726680284019064,1,year_month
nyc,4906.07,George St & Wilson Ave,2020,6,1340,664,676,1340,40.702997,-73.92997,0,0.0,1,year_month
nyc,4914.03,Bushwick Ave & Forrest St,2020,6,1195,610,585,1195,40.70076,-73.93641,0,0.0,1,year_month
nyc,4921.04,Cypress Ave & Palmetto St,2020,6,478,248,230,478,40.70157303505912,-73.90876290837818,2,418.41004184100416,1,year_month
nyc,4927.04,Front St & Gold St,2020,6,1903,952,951,1903,40.70224,-73.982578,0,0.0,1,year_month
nyc,4931.05,Wyckoff Av & Stanhope St,2020,6,1344,670,674,1344,40.703545,-73.917775,1,74.4047619047619,1,year_month
nyc,4936.01,Front St & Washington St,2020,6,5827,2889,2938,5827,40.70255095542818,-73.98940201427149,0,0.0,1,year_month
nyc,4939.07,Suydam St & Knickerbocker Ave,2020,6,4038,2017,2021,4038,40.702013,-73.923769,1,24.764735017335312,1,year_month
nyc,4947.04,Central Ave & Flushing Ave,2020,6,782,386,396,782,40.702831,-73.9333,0,0.0,1,year_month
nyc,4953.01,Wall St & South St,2020,6,8883,4306,4577,8883,40.70437,-74.00637,0,0.0,1,year_month
nyc,4953.04,South St & Gouverneur Ln,2020,6,8921,4514,4407,8921,40.703553970529086,-74.00670200656766,0,0.0,1,year_month
nyc,4954.07,Madison St & Woodward Ave,2020,6,666,338,328,666,40.70408,-73.90408,0,0.0,1,year_month
nyc,4956.02,Humboldt St & Varet St,2020,6,1442,713,729,1442,40.703172027184465,-73.940636,1,69.34812760055479,1,year_month
nyc,4962.01,Broadway & Battery Pl,2020,6,6492,3183,3309,6492,40.7046330101602,-74.01361700179297,0,0.0,1,year_month
nyc,4962.04,Water - Whitehall Plaza,2020,6,2788,1373,1415,2788,40.70255096099355,-74.01272301219511,1,35.86800573888092,1,year_month
nyc,4962.08,Broad St & Bridge St,2020,6,2460,1218,1242,2460,40.70365195977235,-74.0116779641626,0,0.0,1,year_month
nyc,4963.13,Menahan St & Seneca Ave,2020,6,599,299,300,599,40.70461,-73.91054,0,0.0,1,year_month
nyc,4965.01,Lorimer St & Broadway,2020,6,879,437,442,879,40.70411796539249,-73.94818596712173,0,0.0,1,year_month
nyc,4971.01,Hart St & Wyckoff Ave,2020,6,573,285,288,573,40.704876,-73.919911,3,523.5602094240838,1,year_month
nyc,4979.07,Knickerbocker Ave & George St,2020,6,1576,778,798,1576,40.704425,-73.92836,0,0.0,1,year_month
nyc,4987.06,White St & Moore St,2020,6,1292,639,653,1292,40.704508,-73.9351,0,0.0,1,year_month
nyc,4990.01,Railroad Ave & Kay Ave,2020,6,202,102,100,202,40.70531196821782,-73.9710009550495,0,0.0,1,year_month
nyc,4993.02,Pearl St & Hanover Square,2020,6,6394,3197,3197,6394,40.70471794874883,-74.00926001051454,1,15.639662183296842,1,year_month
nyc,4994.10,Onderdonk Ave & Gates Ave,2020,6,582,291,291,582,40.70413,-73.90737,0,0.0,1,year_month
nyc,4996.08,McKibbin St & Manhattan Ave,2020,6,1874,936,938,1874,40.70510900835646,-73.94407294489328,0,0.0,1,year_month
nyc,5001.08,Little West St & 1 Pl,2020,6,14324,7157,7167,14324,40.70569296259425,-74.01677697081821,1,6.9812901424183185,1,year_month
nyc,5002.09,Harman St & Seneca Ave,2020,6,631,316,315,631,40.70577,-73.91292,1,158.4786053882726,1,year_month
nyc,5004.02,Boerum St & Broadway,2020,6,2138,1067,1071,2138,40.70538094660898,-73.94976500933114,2,93.54536950420955,1,year_month
nyc,5010.02,Willoughby Ave & Wyckoff Ave,2020,6,1313,657,656,1313,40.705614,-73.92153,2,152.32292460015233,1,year_month
nyc,5018.06,Knickerbocker Ave & Thames St,2020,6,1441,716,725,1441,40.70539,-73.92976,1,69.39625260235947,1,year_month
nyc,5024.08,Front St & Maiden Ln,2020,6,3597,1792,1805,3597,40.70530994086183,-74.00612594746732,0,0.0,1,year_month
nyc,5025.02,Madison St & Forest Ave,2020,6,872,443,429,872,40.70555,-73.90245,0,0.0,1,year_month
nyc,5027.02,Bushwick Ave & McKibbin St,2020,6,647,316,331,647,40.705517,-73.93936,1,154.5595054095827,1,year_month
nyc,5034.03,Menahan St & Onderdonk Ave,2020,6,338,177,161,338,40.70553,-73.9096,0,0.0,1,year_month
nyc,5036.06,Leonard St & Boerum St,2020,6,1795,894,901,1795,40.7058330145571,-73.94644594443453,0,0.0,1,year_month
nyc,5043.06,Suydam St & St. Nicholas Ave,2020,6,459,227,232,459,40.70636,-73.91945,0,0.0,1,year_month
nyc,5045.05,Division Ave & Hooper St,2020,6,2122,1051,1071,2122,40.70684200160767,-73.95443502055558,0,0.0,1,year_month
nyc,5051.01,Wyckoff Av & Jefferson St,2020,6,1452,725,727,1452,40.707165,-73.923711,0,0.0,1,year_month
nyc,5051.02,Irving Ave & Jefferson St,2020,6,1820,899,921,1820,40.70538,-73.92535,1,54.94505494505494,1,year_month
nyc,5059.02,McKibbin St & Bogart St,2020,6,1836,900,936,1836,40.706237,-73.933871,0,0.0,1,year_month
nyc,5062.01,Kent Ave & S 11 St,2020,6,6203,3094,3109,6203,40.70764497162861,-73.96841500675652,0,0.0,1,year_month
nyc,5065.04,John St & William St,2020,6,3319,1655,1664,3319,40.70862101193131,-74.00722194890027,2,60.25911419102139,1,year_month
nyc,5065.10,Maiden Ln & Pearl St,2020,6,4700,2347,2353,4700,40.70706496114894,-74.00731896025532,1,21.27659574468085,1,year_month
nyc,5065.12,William St & Pine St,2020,6,4810,2408,2402,4810,40.70717900920582,-74.00887300204573,0,0.0,1,year_month
nyc,5065.14,Cliff St & Fulton St,2020,6,6076,3020,3056,6076,40.70838,-74.00495,0,0.0,1,year_month
nyc,5066.03,Fairview Ave & Linden St,2020,6,343,172,171,343,40.70694,-73.90632,0,0.0,1,year_month
nyc,5068.02,Montrose Ave & Bushwick Ave,2020,6,2935,1479,1456,2935,40.70767794641227,-73.94016193807155,0,0.0,1,year_month
nyc,5074.08,Woodward Ave & Harman St,2020,6,426,213,213,426,40.70793,-73.91092,1,234.7417840375587,1,year_month
nyc,5082.08,Jefferson St & Cypress Ave,2020,6,939,464,475,939,40.70907,-73.92157,4,425.98509052183175,1,year_month
nyc,5084.03,Division Ave & Marcy Ave,2020,6,668,322,346,668,40.7070870002994,-73.95796795149701,0,0.0,1,year_month
nyc,5090.06,Harrison Pl & Porter Ave,2020,6,625,304,321,625,40.70686,-73.92851,0,0.0,1,year_month
nyc,5093.01,Bedford Ave & S 9 St,2020,6,1638,806,832,1638,40.70853096058608,-73.96408995682539,0,0.0,1,year_month
nyc,5096.11,Pearl St & Peck Slip,2020,6,5572,2785,2787,5572,40.708485,-74.002751,2,35.89375448671931,1,year_month
nyc,5099.02,Waterbury St & Stagg St,2020,6,810,406,404,810,40.71019,-73.93734,0,0.0,1,year_month
nyc,5099.03,White St & Johnson Ave,2020,6,328,152,176,328,40.707174,-73.93581,2,609.7560975609756,1,year_month
nyc,5105.01,Liberty St & Broadway,2020,6,6506,3247,3259,6506,40.709056006575466,-74.01043396580388,1,15.37042729787888,1,year_month
nyc,5106.04,Greene Ave & Grandview Ave,2020,6,575,289,286,575,40.709697,-73.907856,1,173.91304347826087,1,year_month
nyc,5108.01,Scholes St & Manhattan Ave,2020,6,3862,1933,1929,3862,40.70870392669083,-73.94486291662352,0,0.0,1,year_month
nyc,5114.06,West Thames St,2020,6,10323,5154,5169,10323,40.70834697532113,-74.01713401255448,0,0.0,1,year_month
nyc,5115.01,Onderdonk Ave & Dekalb Ave,2020,6,443,226,217,443,40.70863,-73.91497,2,451.4672686230248,1,year_month
nyc,5115.05,Willoughby Ave & Onderdonk Ave,2020,6,472,235,237,472,40.7098,-73.91727000000002,0,0.0,1,year_month
nyc,5117.05,Stagg St & Union Ave,2020,6,4577,2292,2285,4577,40.70877095320078,-73.9509529425497,1,21.84837229626393,1,year_month
nyc,5123.07,Stewart Ave & Johnson Ave,2020,6,389,186,203,389,40.70869,-73.92587,0,0.0,1,year_month
nyc,5125.03,S 5 Pl & S 5 St,2020,6,16155,8040,8115,16155,40.710451,-73.960876,2,12.380068090374499,1,year_month
nyc,5125.07,Broadway & Roebling St,2020,6,3029,1511,1518,3029,40.70924800763388,-73.96063101422857,1,33.01419610432486,1,year_month
nyc,5128.04,Catherine St & Monroe St,2020,6,3809,1892,1917,3809,40.71117401143608,-73.9968260049383,0,0.0,1,year_month
nyc,5137.10,Spruce St & Nassau St,2020,6,4758,2392,2366,4758,40.71146397224884,-74.0055240064691,1,21.017234131988232,1,year_month
nyc,5137.11,Fulton St & William St,2020,6,4409,2192,2217,4409,40.70959797181674,-74.00654991444091,1,22.680880018144705,1,year_month
nyc,5140.06,Bushwick Ave & Stagg St,2020,6,748,371,377,748,40.709897,-73.94008,1,133.6898395721925,1,year_month
nyc,5146.03,Stanhope St & Fairview Ave,2020,6,751,392,359,751,40.70998,-73.91116,0,0.0,1,year_month
nyc,5148.03,Leonard St & Maujer St,2020,6,3055,1533,1522,3055,40.71036893439951,-73.94705993309402,0,0.0,1,year_month
nyc,5156.05,S 4 St & Rodney St,2020,6,3625,1812,1813,3625,40.70934,-73.95608,1,27.586206896551726,1,year_month
nyc,5159.04,Pike St & Monroe St,2020,6,5707,2842,2865,5707,40.71173100133696,-73.99193000821272,0,0.0,1,year_month
nyc,5164.04,Broadway & Berry St,2020,6,5495,2738,2757,5495,40.710445940207464,-73.96525094407279,0,0.0,1,year_month
nyc,5167.06,St James Pl & Pearl St,2020,6,2382,1185,1197,2382,40.71117400456759,-74.00016501284634,2,83.9630562552477,1,year_month
nyc,5170.01,Stagg St & Morgan Ave,2020,6,797,396,401,797,40.710681,-73.93372,0,0.0,1,year_month
nyc,5175.08,Fulton St & Broadway,2020,6,5879,2939,2940,5879,40.711066,-74.009447,0,0.0,1,year_month
nyc,5178.06,Graham Ave & Grand St,2020,6,3598,1784,1814,3598,40.711863,-73.944024,3,83.37965536409116,1,year_month
nyc,5181.04,Cherry St,2020,6,7162,3570,3592,7162,40.712199000988555,-73.97948100790842,0,0.0,1,year_month
nyc,5184.08,West St & Liberty St,2020,6,16240,8113,8127,16240,40.711444,-74.014847,0,0.0,1,year_month
nyc,5187.03,Hope St & Union Ave,2020,6,4830,2415,2415,4830,40.71167392591305,-73.95141300536646,0,0.0,1,year_month
nyc,5190.07,Madison St & Clinton St,2020,6,4978,2489,2489,4978,40.712690006665326,-73.98776300365006,0,0.0,1,year_month
nyc,5198.04,Market St & Cherry St,2020,6,3543,1764,1779,3543,40.71076200711262,-73.99400397352527,0,0.0,1,year_month
nyc,5204.05,S 4 St & Wythe Ave,2020,6,10860,5427,5433,10860,40.71285894979098,-73.96590295287845,0,0.0,1,year_month
nyc,5207.01,Centre St & Chambers St,2020,6,10441,5198,5243,10441,40.71273295808064,-74.00460700867733,2,19.155253328225267,1,year_month
nyc,5210.01,Powers St & Olive St,2020,6,1322,661,661,1322,40.71323,-73.93894,0,0.0,1,year_month
nyc,5216.04,Barclay St & Church St,2020,6,3445,1724,1721,3445,40.71291200696662,-74.01020200986937,0,0.0,1,year_month
nyc,5225.02,Flushing Ave & Woodward Ave,2020,6,746,382,364,746,40.71246,-73.91873,0,0.0,1,year_month
nyc,5235.05,S 3 St & Bedford Ave,2020,6,5567,2784,2783,5567,40.71260495376325,-73.96264400113166,0,0.0,1,year_month
nyc,5238.05,St James Pl & Oliver St,2020,6,3410,1694,1716,3410,40.7130790036129,-73.9985119726129,2,58.651026392961874,1,year_month
nyc,5241.02,Metropolitan Ave & Vandervoort Ave,2020,6,244,128,116,244,40.71429,-73.93323,0,0.0,1,year_month
nyc,5247.10,Reade St & Broadway,2020,6,5201,2578,2623,5201,40.71450495568929,-74.00562796694096,0,0.0,1,year_month
nyc,5250.05,Bushwick Ave & Powers St,2020,6,2495,1263,1232,2495,40.71247693633267,-73.9410000023046,1,40.08016032064128,1,year_month
nyc,5259.06,Devoe St & Lorimer St,2020,6,3085,1537,1548,3085,40.71335201122016,-73.94910301520707,0,0.0,1,year_month
nyc,5262.09,Madison St & Montgomery St,2020,6,4154,2080,2074,4154,40.713126,-73.984844,3,72.21954742416948,1,year_month
nyc,5267.08,Grand St & Havemeyer St,2020,6,4406,2201,2205,4406,40.71286801907399,-73.9569810082365,0,0.0,1,year_month
nyc,5267.09,Roebling St & N 4 St,2020,6,3735,1867,1868,3735,40.71468999999999,-73.95739,0,0.0,1,year_month
nyc,5270.05,Pike St & E Broadway,2020,6,4632,2304,2328,4632,40.71406697568221,-73.99293900256478,2,43.177892918825556,1,year_month
nyc,5270.07,Forsyth St & Canal St,2020,6,9523,4724,4799,9523,40.715815966817175,-73.99422397084952,2,21.001785151737895,1,year_month
nyc,5270.08,Division St & Bowery,2020,6,4145,2045,2100,4145,40.714193,-73.996732,0,0.0,1,year_month
nyc,5273.01,Metropolitan Ave & Stewart Ave,2020,6,331,174,157,331,40.71401,-73.92793,2,604.2296072507553,1,year_month
nyc,5279.03,Centre St & Worth St,2020,6,5094,2556,2538,5094,40.714948002597176,-74.0023449585748,0,0.0,1,year_month
nyc,5282.02,Devoe St & Morgan Ave,2020,6,916,457,459,916,40.713811,-73.93515,0,0.0,1,year_month
nyc,5288.08,Park Pl & Church St,2020,6,2796,1390,1406,2796,40.71334197174289,-74.00935500394597,0,0.0,1,year_month
nyc,5288.12,Murray St & Greenwich St,2020,6,7924,3846,4078,7924,40.71485196707004,-74.01122300806044,1,12.619888944977284,1,year_month
nyc,5291.05,Graham Ave & Conselyea St,2020,6,3878,1936,1942,3878,40.715143,-73.944507,2,51.5729757607014,1,year_month
nyc,5294.04,Henry St & Grand St,2020,6,7068,3543,3525,7068,40.714211,-73.981095,0,0.0,1,year_month
nyc,5297.02,Vesey Pl & River Terrace,2020,6,8192,4093,4099,8192,40.71533797209473,-74.01658396216308,0,0.0,1,year_month
nyc,5300.05,Metropolitan Ave & Meeker Ave,2020,6,3170,1561,1609,3170,40.71413300475394,-73.95234395325552,2,63.09148264984228,1,year_month
nyc,5300.06,Union Ave & Jackson St,2020,6,2108,1050,1058,2108,40.7160750044592,-73.952029,1,47.43833017077799,1,year_month
nyc,5303.06,Clinton St & Grand St,2020,6,9998,4993,5005,9998,40.71559500174635,-73.98702997539507,1,10.002000400080016,1,year_month
nyc,5303.08,Canal St & Rutgers St,2020,6,9068,4509,4559,9068,40.71427496962726,-73.98990000645126,0,0.0,1,year_month
nyc,5308.04,Metropolitan Ave & Bedford Ave,2020,6,6710,3287,3423,6710,40.71534801154992,-73.96024100739196,1,14.903129657228018,1,year_month
nyc,5323.05,Sharon St & Olive St,2020,6,2043,1010,1033,2043,40.715353,-73.93856,0,0.0,1,year_month
nyc,5326.06,Stanton St & Mangin St,2020,6,3799,1897,1902,3799,40.71782100939458,-73.97628900852065,0,0.0,1,year_month
nyc,5329.03,West St & Chambers St,2020,6,22087,10923,11164,22087,40.71754800928239,-74.0132209648241,0,0.0,1,year_month
nyc,5329.06,Murray St & West St,2020,6,4342,2138,2204,4342,40.714978966973746,-74.013012,1,23.030861354214647,1,year_month
nyc,5332.10,Jackson St & Leonard St,2020,6,1502,746,756,1502,40.716380012133776,-73.94821295814569,2,133.15579227696406,1,year_month
nyc,5335.03,Bialystoker Pl & Delancey St,2020,6,2715,1359,1356,2715,40.71622600567219,-73.98261200077349,0,0.0,1,year_month
nyc,5342.10,Allen St & Hester St,2020,6,8191,4064,4127,8191,40.71605896598706,-73.99190796393601,0,0.0,1,year_month
nyc,5348.02,Wythe Ave & Metropolitan Ave,2020,6,7140,3555,3585,7140,40.716887,-73.963198,1,14.005602240896357,1,year_month
nyc,5351.03,Bayard St & Baxter St,2020,6,5311,2639,2672,5311,40.716021002745244,-73.99974397934852,0,0.0,1,year_month
nyc,5354.01,Morgan Ave & Maspeth Ave,2020,6,713,346,367,713,40.716657,-73.93637,0,0.0,1,year_month
nyc,5359.10,Hudson St & Reade St,2020,6,4285,2141,2144,4285,40.716250001979,-74.00910597442241,1,23.337222870478413,1,year_month
nyc,5359.11,Leonard St & Church St,2020,6,4594,2284,2310,4594,40.717571,-74.005549,1,21.767522855899,1,year_month
nyc,5362.08,Withers St & Kingsland Ave,2020,6,798,397,401,798,40.71773,-73.94051,1,125.31328320802004,1,year_month
nyc,5365.02,Columbia St & Rivington St,2020,6,3593,1785,1808,3593,40.717399967804056,-73.98016596359588,1,27.831895352073477,1,year_month
nyc,5371.07,Frost St & Meeker Ave,2020,6,1469,712,757,1469,40.71766196325195,-73.94880001230338,0,0.0,1,year_month
nyc,5374.01,Norfolk St & Broome St,2020,6,9441,4698,4743,9441,40.71722701355789,-73.98802096216502,1,10.592098294672175,1,year_month
nyc,5379.09,Berry St & N 8 St,2020,6,4418,2207,2211,4418,40.719009931756446,-73.95852500641692,0,0.0,1,year_month
nyc,5379.10,N 6 St & Bedford Ave,2020,6,5511,2746,2765,5511,40.717451951137726,-73.95850901330431,1,18.145527127563057,1,year_month
nyc,5382.06,Grand St & Elizabeth St,2020,6,12770,6304,6466,12770,40.718822,-73.99596,0,0.0,1,year_month
nyc,5391.06,Lispenard St & Broadway,2020,6,5326,2637,2689,5326,40.719392008201275,-74.00247200441608,3,56.32745024408562,1,year_month
nyc,5400.05,Harrison St & Hudson St,2020,6,1990,995,995,1990,40.71870997080402,-74.0090009718593,0,0.0,1,year_month
nyc,5400.08,Duane St & Greenwich St,2020,6,3489,1734,1755,3489,40.71748793890513,-74.01045501341358,0,0.0,1,year_month
nyc,5403.04,Graham Ave & Withers St,2020,6,2005,999,1006,2005,40.71698100334164,-73.94485900601497,0,0.0,1,year_month
nyc,5403.05,Graham Ave & Herbert St,2020,6,1194,591,603,1194,40.71929300032663,-73.94500396131491,4,335.00837520938023,1,year_month
nyc,5406.02,Rivington St & Ridge St,2020,6,6014,3050,2964,6014,40.71850200299967,-73.98329895639507,0,0.0,1,year_month
nyc,5406.04,Pitt St & Stanton St,2020,6,1918,954,964,1918,40.71926097526069,-73.98178000688218,0,0.0,1,year_month
nyc,5411.07,Union Ave & N 12 St,2020,6,8212,4083,4129,8212,40.71924,-73.95242,0,0.0,1,year_month
nyc,5411.08,Driggs Ave & N 9 St,2020,6,4058,2009,2049,4058,40.718169949554955,-73.95520101462841,1,24.64268112370626,1,year_month
nyc,5414.06,Allen St & Rivington St,2020,6,8936,4465,4471,8936,40.72019596959266,-73.98997800637868,2,22.381378692927484,1,year_month
nyc,5414.07,Delancey St & Eldridge St,2020,6,3881,1940,1941,3881,40.719383,-73.991479,0,0.0,1,year_month
nyc,5422.04,Howard St & Centre St,2020,6,308,154,154,308,40.719105185000004,-73.999733185,0,0.0,1,year_month
nyc,5422.04,Howard St & Lafayette St,2020,6,4699,2356,2343,4699,40.719105,-73.999733,0,0.0,1,year_month
nyc,5430.08,Franklin St & W Broadway,2020,6,3071,1539,1532,3071,40.71911596625203,-74.00666696824487,0,0.0,1,year_month
nyc,5433.03,Richardson St & N Henry St,2020,6,1567,781,786,1567,40.71907890790051,-73.94223690704439,0,0.0,1,year_month
nyc,5433.04,Frost St & Debevoise Ave,2020,6,296,139,157,296,40.71882,-73.93948,0,0.0,1,year_month
nyc,5436.09,Avenue D & E 3 St,2020,6,4660,2326,2334,4660,40.72082800882832,-73.97793196483262,0,0.0,1,year_month
nyc,5442.05,Bayard St & Leonard St,2020,6,2441,1187,1254,2441,40.71915594556737,-73.94885395363247,1,40.96681687832856,1,year_month
nyc,5442.09,Manhattan Av & Leonard St,2020,6,1207,598,609,1207,40.72084,-73.94844,1,82.8500414250207,1,year_month
nyc,5445.02,Suffolk St & Stanton St,2020,6,8612,4346,4266,8612,40.72066401385044,-73.98517995699953,0,0.0,1,year_month
nyc,5445.07,Stanton St & Norfolk St,2020,6,6018,2991,3027,6018,40.720747,-73.986274,0,0.0,1,year_month
nyc,5450.04,N 12 St & Bedford Ave,2020,6,4816,2404,2412,4816,40.72079801002907,-73.9548470057309,2,41.52823920265781,1,year_month
nyc,5453.01,Rivington St & Chrystie St,2020,6,5276,2529,2747,5276,40.721100968013644,-73.99192501122062,0,0.0,1,year_month
nyc,5453.05,Forsyth St & Broome St,2020,6,5666,2818,2848,5666,40.718939001157786,-73.9926629707589,0,0.0,1,year_month
nyc,5470.12,North Moore St & Greenwich St,2020,6,6649,3318,3331,6649,40.72019500909214,-74.01030094110907,0,0.0,1,year_month
nyc,5473.03,Engert Ave & McGuinness Blvd,2020,6,1148,573,575,1148,40.72158,-73.94546,0,0.0,1,year_month
nyc,5476.03,E 2 St & Avenue C,2020,6,6292,3117,3175,6292,40.72087396977114,-73.98085797744756,1,15.89319771137953,1,year_month
nyc,5481.04,Driggs Ave & Lorimer St,2020,6,4081,2010,2071,4081,40.7217910180789,-73.95041502126931,0,0.0,1,year_month
nyc,5484.09,Allen St & Stanton St,2020,6,8126,4051,4075,8126,40.722055,-73.989111,1,12.306177701206005,1,year_month
nyc,5489.03,Kent Ave & N 7 St,2020,6,14326,7078,7248,14326,40.72036795740938,-73.96165095652039,1,6.980315510261065,1,year_month
nyc,5489.04,N 11 St & Kent Ave,2020,6,2091,1029,1062,2091,40.72248196636097,-73.95921901334786,0,0.0,1,year_month
nyc,5492.05,Cleveland Pl & Spring St,2020,6,11194,5556,5638,11194,40.72210396236378,-73.99724900022784,0,0.0,1,year_month
nyc,5500.02,Grand St & Greene St,2020,6,4357,2181,2176,4357,40.721700001201654,-74.00238100950597,1,22.951572182694516,1,year_month
nyc,5500.07,6 Ave & Canal St,2020,6,3778,1844,1934,3778,40.72243796524616,-74.00566401251984,2,52.93806246691371,1,year_month
nyc,5503.01,Morgan Ave & Lombardy St,2020,6,1045,511,534,1045,40.72226,-73.93889,1,95.69377990430623,1,year_month
nyc,5506.14,E 6 St & Avenue D,2020,6,9469,4704,4765,9469,40.72228097567008,-73.97668700214805,0,0.0,1,year_month
nyc,5515.02,E 2 St & Avenue B,2020,6,8361,4177,4184,8361,40.72217401505083,-73.98368795645736,1,11.96029183112068,1,year_month
nyc,5520.09,N 15 St & Wythe Ave,2020,6,811,403,408,811,40.724055,-73.955736,0,0.0,1,year_month
nyc,5523.02,Stanton St & Chrystie St,2020,6,6008,2940,3068,6008,40.72229301255659,-73.99147500955392,0,0.0,1,year_month
nyc,5532.01,Mercer St & Spring St,2020,6,4840,2380,2460,4840,40.72362701240496,-73.99949600032645,1,20.661157024793386,1,year_month
nyc,5539.06,Laight St & Hudson St,2020,6,1626,813,813,1626,40.721853976186964,-74.00771797618697,0,0.0,1,year_month
nyc,5542.04,Driggs Ave & N Henry St,2020,6,3278,1641,1637,3278,40.72325,-73.94308,0,0.0,1,year_month
nyc,5545.04,E 5 St & Avenue C,2020,6,3958,1977,1981,3958,40.722992001192516,-73.97995498053058,1,25.265285497726126,1,year_month
nyc,5550.05,Bedford Ave & Nassau Ave,2020,6,5753,2824,2929,5753,40.72311693786546,-73.95212301059621,1,17.382235355466715,1,year_month
nyc,5550.09,Leonard St & Nassau Ave,2020,6,2742,1360,1382,2742,40.72395694047025,-73.94984393424569,1,36.46973012399708,1,year_month
nyc,5553.10,E 2 St & Avenue A,2020,6,7488,3698,3790,7488,40.723077013171476,-73.98583600557977,3,40.06410256410256,1,year_month
nyc,5561.04,Mott St & Prince St,2020,6,9842,4914,4928,9842,40.723179960967286,-73.99480000363342,0,0.0,1,year_month
nyc,5561.06,Lafayette St & Jersey St,2020,6,7242,3631,3611,7242,40.72456096749931,-73.99565296842172,1,13.808340237503453,1,year_month
nyc,5569.06,W Broadway & Spring St,2020,6,3702,1815,1887,3702,40.72494695809184,-74.00165895195049,0,0.0,1,year_month
nyc,5575.08,Avenue D & E 12 St,2020,6,3246,1627,1619,3246,40.7258060038817,-73.97422497461491,0,0.0,1,year_month
nyc,5575.12,Avenue D & E 8 St,2020,6,4203,2099,2104,4203,40.72387,-73.975767,1,23.792529145848206,1,year_month
nyc,5578.02,Watts St & Greenwich St,2020,6,5443,2722,2721,5443,40.724055013413555,-74.00965995936983,0,0.0,1,year_month
nyc,5581.01,Nassau Ave & Russell St,2020,6,3433,1702,1731,3433,40.72557,-73.94434,0,0.0,1,year_month
nyc,5584.04,E 6 St & Avenue B,2020,6,7883,3937,3946,7883,40.724537011300264,-73.98185400797665,0,0.0,1,year_month
nyc,5593.02,E 2 St & 2 Ave,2020,6,6742,3360,3382,6742,40.72502896458617,-73.99069695868288,2,29.66478789676654,1,year_month
nyc,5593.04,E 4 St & 2 Ave,2020,6,8223,4087,4136,8223,40.7262809575459,-73.98978001381126,1,12.161011796181443,1,year_month
nyc,5610.09,6 Ave & Broome St,2020,6,9383,4566,4817,9383,40.72430989641358,-74.00473001070463,1,10.65757220505169,1,year_month
nyc,5613.04,Kingsland Ave & Nassau Ave,2020,6,1919,959,960,1919,40.72577,-73.94173,0,0.0,1,year_month
nyc,5616.01,E 9 St & Avenue C,2020,6,5520,2754,2766,5520,40.72521300304891,-73.97768796151449,0,0.0,1,year_month
nyc,5616.08,E 12 St & Ave C,2020,6,4011,2027,1984,4011,40.727243,-73.976831,0,0.0,1,year_month
nyc,5623.03,Nassau Ave & Newell St,2020,6,2685,1322,1363,2685,40.72481295449773,-73.94752600854738,2,74.487895716946,1,year_month
nyc,5626.07,E 7 St & Avenue A,2020,6,10074,5036,5038,10074,40.726217967294026,-73.98379895569785,0,0.0,1,year_month
nyc,5626.13,St Marks Pl & 1 Ave,2020,6,7856,3964,3892,7856,40.727791007247966,-73.98564901254454,1,12.729124236252545,1,year_month
nyc,5626.14,1 Ave & E 5 St,2020,6,7814,3936,3878,7814,40.725864,-73.986389,0,0.0,1,year_month
nyc,5633.04,Banker St & Meserole Ave,2020,6,2141,1069,1072,2141,40.72606,-73.95621,0,0.0,1,year_month
nyc,5636.11,Great Jones St,2020,6,6387,3168,3219,6387,40.72743400745421,-73.9937900081024,0,0.0,1,year_month
nyc,5644.05,W Broadway & W Houston St,2020,6,6001,2893,3108,6001,40.726378,-74.000472,0,0.0,1,year_month
nyc,5659.05,E 10 St & Avenue A,2020,6,10736,5279,5457,10736,40.72740796159277,-73.98142000245343,0,0.0,1,year_month
nyc,5659.11,E 11 St & Avenue B,2020,6,5992,3026,2966,5992,40.72746400524907,-73.97950400464053,0,0.0,1,year_month
nyc,5666.04,Meserole Ave & Manhattan Ave,2020,6,3041,1508,1533,3041,40.72708596540612,-73.95299100531075,2,65.76783952647156,1,year_month
nyc,5669.10,St Marks Pl & 2 Ave,2020,6,8125,4016,4109,8125,40.72841896888616,-73.9871399679163,2,24.615384615384613,1,year_month
nyc,5679.05,Mercer St & Bleecker St,2020,6,6859,3414,3445,6859,40.72706396794842,-73.9966210089623,0,0.0,1,year_month
nyc,5687.04,MacDougal St & Prince St,2020,6,11179,5583,5596,11179,40.727102957430894,-74.00297096585741,1,8.94534394847482,1,year_month
nyc,5696.03,Pier 40 - Hudson River Park,2020,6,19052,9514,9538,19052,40.72771400159622,-74.01129597500062,0,0.0,1,year_month
